index,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Participant,Activity,Combined
201,0.6574239370991162,0.13716040490493092,0.8814814814814815,0.5406091370558376,0.6350877192982456,0.5060240963855421,0.6835067900825224,0.029653502537575815,0.5817073170731716,0.6363636363636355,0.6715542521994126,0.7197452229299354,0.6538943623300489,0.1,0.39766430914363277,0.602335690856367,0.11572052401746726,0.059544622440574346,0.4683607604900772,0.8055045830944575,0.17332472273906951,0.5151515151515151,0.8095238095238095,0.09414023205526072,0.7804878048780488,0.47063998776526106,0.4132596608877559,0.6928412434588028,5,Game,5Game
202,0.6820043129201927,0.2493663043103154,0.762962962962963,0.5913705583756346,0.6771929824561403,0.5662650602409639,0.5899114011192536,0.05609997662855378,0.6439024390243904,0.6611570247933877,0.7038123167155427,0.7229299363057314,0.6797869525079787,0.25833333333333336,0.4519305824360304,0.5480694175639695,0.26419213973799127,0.12637505167561114,0.5839785530829944,0.8998624323924665,0.1867852029462512,0.6363636363636364,0.9047619047619048,0.08904125023845016,0.7317073170731707,0.5389524340912262,0.4743874584056192,0.5735526283181923,5,Game,5Game
203,0.732465479173522,0.44754172884769805,0.762962962962963,0.7233502538071066,0.6912280701754386,0.5662650602409639,0.6540013982228038,0.024210302144486235,0.7195121951219512,0.7575757575757568,0.7184750733137831,0.7070063694267505,0.733310085957662,0.4270833333333333,0.3066370120079983,0.6933629879920018,0.3777292576419214,0.2844513694498151,0.5291426857389251,0.6778296581422547,0.17380448543480287,0.5757575757575758,0.6428571428571429,0.10894107056040633,0.2926829268292683,0.6031720245365372,0.5092935966511138,0.5539770607053742,5,Game,5Game
204,0.7002842713930374,0.36960124154889196,0.8222222222222222,0.6725888324873096,0.6649122807017543,0.4819277108433735,0.7541469956010949,0.022141151898911134,0.6707317073170732,0.6721763085399431,0.6598240469208212,0.7038216560509545,0.6999190049805765,0.36666666666666664,0.309231540051356,0.690768459948644,0.2816593886462882,0.21610000831172274,0.51608652684748,0.6542807275399596,0.15443211046356894,0.5757575757575758,0.6428571428571429,0.09484234390822636,0.3170731707317073,0.6397559930653808,0.728128765330261,0.47188785009090745,5,Game,5Game
205,0.6314531071148737,0.147026059581873,0.8716049382716049,0.550761421319797,0.6070175438596491,0.4819277108433735,0.7321842630942801,0.037071722035608046,0.573170731707317,0.6198347107438009,0.6304985337243403,0.6839171974522285,0.6282468192404627,0.16666666666666666,0.27707145988601467,0.722928540113985,0.1331877729257642,0.06471405212856932,0.6343510358758023,0.7088109754794936,0.16678763402857222,0.7272727272727273,0.7380952380952381,0.09976015602641039,0.6829268292682927,0.6175807011454356,0.4014904534185159,0.6528863149409252,5,Game,5Game
206,0.5423896243361281,0.21434500355347738,0.762962962962963,0.550761421319797,0.5228070175438596,0.3132530120481928,0.7614120603164842,0.0491564472288644,0.5,0.5096418732782364,0.5425219941348974,0.5605095541401267,0.5408194771700199,0.2,0.33194094843085786,0.668059051569142,0.2292576419213974,0.10361569082915797,0.38496748395788893,0.60003880873692,0.13251265166746776,0.45454545454545453,0.6428571428571429,0.08763808995109292,0.34146341463414637,0.6268648879930915,0.5081692790896486,0.5772986551261224,5,Game,5Game
207,0.45643668158177847,0.12800061750124983,0.7209876543209877,0.4086294416243655,0.45263157894736844,0.3132530120481928,0.5959579288635253,0.04833877983495583,0.40975609756097625,0.4566115702479335,0.4692082111436951,0.5103503184713368,0.4543790455164625,0.10833333333333334,0.517147582798613,0.48285241720138683,0.14410480349344978,0.05474593919115616,0.15962371602263994,0.4975427154142937,0.36824657043752124,0.18181818181818182,0.5,0.38331678189061436,0.5365853658536586,0.484891546938206,0.3913796038960673,0.4158080330518323,5,Game,5Game
209,0.7127566787625584,0.7028450628821178,0.7432098765432099,0.8756345177664975,0.6631578947368421,0.5542168674698795,0.761307220087977,0.021250429267010557,0.7902439024390245,0.6721763085399431,0.6304985337243403,0.6242038216560502,0.7199808373911963,0.7520833333333333,0.1319387904219121,0.8680612095780881,0.5262008733624454,0.5633365779612217,0.4357911496650929,0.7528017637332354,0.19122897735556094,0.48484848484848486,0.7619047619047619,0.13307229746032634,0.04878048780487805,0.3740335372536519,0.6009152837244577,0.4468066540869842,5,Rest6,5Rest6
210,0.8996022745627027,0.6038016623397021,0.782716049382716,0.8756345177664975,0.9017543859649123,0.5180722891566265,0.6042036753523103,0.025797009961685012,0.900609756097562,0.9524793388429731,0.9002932551319638,0.8662420382165592,0.9021729219532392,0.6333333333333333,0.4349482170613252,0.5650517829386746,0.4912663755458515,0.44556572242029213,0.5647503918065024,0.6130810214954987,0.24782444354531946,0.5757575757575758,0.5,0.18546316829731238,0.21951219512195122,0.7633561166131958,0.8549550305756575,0.6081514907182829,5,Rest6,5Rest6
211,1.0,0.5334116834788434,0.9703703703703703,0.9568527918781726,1.0,0.7349397590361446,0.6548086504551255,0.011022694949705744,1.0,1.0,1.0,0.9745222929936294,1.0,0.5770833333333333,0.49834380632276293,0.501656193677237,0.3951965065502183,0.3695463898170678,0.7614335126825519,0.6083042439830976,0.2603895247268891,0.7272727272727273,0.42857142857142855,0.18816420035564818,0.07317073170731707,0.7147353187334357,0.5048899287474578,0.5740539123846665,5,Rest6,5Rest6
212,0.9647009874123762,0.522439811581832,1.0,0.9568527918781726,0.9578947368421052,0.8192771084337349,0.6954324199079055,0.017990437297435047,0.9445121951219522,0.9504132231404948,0.9824046920821116,0.9108280254777058,0.9648196680857695,0.43333333333333335,0.514891129621511,0.48510887037848893,0.36899563318777295,0.35798250218625294,0.8201383551114528,0.7922101782105456,0.2448104874345193,0.8181818181818182,0.6666666666666666,0.15716749048794448,0.24390243902439024,0.8686762449435067,0.9574651409644385,0.6577275690533101,5,Rest6,5Rest6
213,0.8029422627572174,0.42097393288660356,0.9209876543209876,0.7842639593908629,0.7684210526315789,0.5662650602409639,0.7009753776531233,0.009324550700511152,0.7829268292682925,0.8181818181818173,0.7653958944281525,0.7961783439490437,0.8025896600792791,0.5,0.2666812801402894,0.7333187198597108,0.2903930131004367,0.2603836160021443,0.9362990007686395,0.8680713760793679,0.25043724266145395,1.0,0.8333333333333334,0.14698043971343597,0.3902439024390244,0.7278255335472177,0.6578773917827708,0.7520955690180714,5,Rest6,5Rest6
214,0.7547030225371222,0.5578313580264435,0.8888888888888888,0.8959390862944162,0.6771929824561403,0.4939759036144578,0.8434832597033506,0.0628938121460973,0.7585365853658536,0.7300275482093656,0.7038123167155427,0.7038216560509545,0.7577361099046944,0.48333333333333334,0.15498684787373956,0.8450131521262604,0.4148471615720524,0.3947226058092017,0.851988854727133,0.7853137056770163,0.2529883941992612,0.9090909090909091,0.7380952380952381,0.16344200143540485,0.3170731707317073,0.679578741804993,0.4956802027353714,0.6627438082540955,5,Rest6,5Rest6
25,0.7077705453134135,0.05582476065305031,0.8937093275488069,0.40476190476190477,0.59375,0.65625,0.8279679915173993,0.010495721844619967,0.5222929936305725,0.5911949685534592,0.6054750402576491,0.7868852459016393,0.6848423098386488,0.1375,0.43519066927878264,0.5648093307212172,0.04259634888438134,0.015611927334439488,0.038052373158756134,0.24700797872340427,0.3130854104548092,0.038461538461538464,0.25,0.36044583537962,0.38235294117647056,0.4806911168309912,0.7384820502691226,0.34458527923296756,6,TSST_prep,6TSST_prep
26,0.7805981253254382,0.0243238990809208,0.928416485900217,0.40476190476190477,0.65625,0.65625,0.8243529354382895,0.009448343437516831,0.614649681528662,0.6588050314465393,0.6972624798711754,0.8524590163934426,0.7603750903529269,0.0875,0.34703322511570084,0.6529667748842992,0.010141987829614604,0.006217181734600246,0.0,0.09375000000000001,0.01966595975880296,0.0,0.09375,0.012658170982220664,0.6176470588235294,0.6129357325475369,0.5985606445559836,0.7159848860849011,6,TSST_prep,6TSST_prep
