,min,max,median,mode,80_percentile,20_percentile,COV_M,RMSSD,zcross,Lf,Induced
15,0.3559322033898305,0.35687732342007433,0.3257918552036199,0.3968253968253968,0.23951537744641102,0.3258426966292134,0.10609768759704827,0.13963328558954277,0.46153846153846156,0.5549738634877477,1
16,0.3389830508474576,0.6245353159851301,0.3257918552036199,0.25396825396825395,0.3243243243243251,0.3258426966292134,0.22750752636042462,1.0,0.38461538461538464,0.3201345286246202,1
17,0.3220338983050847,1.0,0.42081447963800905,0.38095238095238093,0.4808946877912392,0.4390665514261021,0.28899220274898546,0.4433955413263789,0.46153846153846156,0.7021512750725433,1
18,0.3220338983050847,0.46096654275092935,0.4457013574660634,0.38095238095238093,0.48462255358807027,0.4468452895419187,0.1844198055032105,0.21664283631418796,0.46153846153846156,0.3751757477513702,1
19,0.3389830508474576,0.46096654275092935,0.5271493212669683,0.4444444444444444,0.5554520037278654,0.48141745894554877,0.18250501687818613,0.1856648427368506,0.23076923076923078,0.6332405222356189,1
20,0.4957627118644068,0.29739776951672864,0.5339366515837104,0.5714285714285714,0.4808946877912392,0.567847882454624,0.04271138702155813,0.12583430752154723,0.38461538461538464,0.5307736264845206,1
21,0.4406779661016949,0.4758364312267658,0.5361990950226244,0.5714285714285714,0.5181733457595523,0.5687121866897149,0.08664695492235178,0.12938554469368801,0.46153846153846156,0.44433036052165925,1
22,0.4406779661016949,0.4758364312267658,0.6334841628959276,0.5555555555555556,0.5666356011183602,0.6067415730337078,0.10868472036684917,0.1372597709935136,0.23076923076923078,0.5308790451015479,1
23,0.559322033898305,0.4349442379182156,0.5701357466063348,0.5873015873015873,0.5368126747437089,0.5851339671564391,0.07394083647569569,0.11368722588104554,0.3076923076923077,0.6200929285632184,1
24,0.559322033898305,0.26765799256505574,0.497737556561086,0.5238095238095238,0.4436160298229261,0.5514261019878999,0.033742378328402926,0.07783376277651227,0.5384615384615384,0.43927026690432075,1
25,0.5084745762711864,0.2527881040892193,0.48868778280542985,0.5238095238095238,0.38769804287045645,0.5332757130509939,0.025533960485490476,0.09530409488608944,0.6923076923076923,0.4342101732869827,1
26,0.5084745762711864,0.5055762081784386,0.5610859728506787,0.5238095238095238,0.5181733457595523,0.567847882454624,0.10390588175963172,0.12960702065214028,0.38461538461538464,0.39571806196332093,1
27,0.6610169491525424,0.5055762081784386,0.669683257918552,0.6190476190476191,0.6672879776328047,0.6905790838375117,0.07810911585260093,0.14623933354853969,0.4230769230769231,0.6732887845403642,1
28,0.6101694915254238,0.49070631970260226,0.669683257918552,0.6031746031746031,0.6160298229263741,0.6888504753673292,0.06643364998659923,0.18825377865229279,0.5,0.6064348364273144,1
29,0.6101694915254238,0.44981412639405205,0.5610859728506787,0.5238095238095238,0.5228331780055914,0.567847882454624,0.06697706574288366,0.15198477852652198,0.34615384615384615,0.6245259165613143,1
30,0.6440677966101694,0.40148698884758366,0.6515837104072398,0.6190476190476191,0.611369990680335,0.6888504753673292,0.05121103793684398,0.17490209604590598,0.5769230769230769,0.6869693221851203,1
31,0.6949152542372882,0.3754646840148699,0.6266968325791855,0.6507936507936508,0.5069897483690574,0.6715643906655142,0.023360764247333292,0.11479732872284291,0.6538461538461539,0.695121250430984,1
32,0.6101694915254238,0.2825278810408922,0.5452488687782805,0.5555555555555556,0.46225535880708263,0.6024200518582541,0.021791143202277475,0.08479233826530343,0.7692307692307693,0.5134849732919483,1
33,0.5423728813559322,0.2379182156133829,0.47058823529411764,0.5555555555555556,0.3504193849021433,0.5436473638720838,0.012437685775843836,0.045753706789008225,0.6538461538461539,0.43599726984231246,1
34,0.5254237288135594,0.22304832713754646,0.48868778280542985,0.5714285714285714,0.36905871388629985,0.5332757130509939,0.021247857249342972,0.05027056087445546,0.6153846153846154,0.37012581496458785,1
35,0.5254237288135594,0.22304832713754646,0.5248868778280543,0.5714285714285714,0.4109972041006521,0.5505617977528089,0.023805020667689747,0.058948241139227746,0.5,0.4708489992940057,1
36,0.559322033898305,0.22304832713754646,0.47058823529411764,0.47619047619047616,0.38024231127679475,0.5427830596369924,0.015218912181651065,0.04728667274780164,0.7692307692307693,0.35971096364376137,1
37,0.3728813559322034,0.1970260223048327,0.4343891402714932,0.47619047619047616,0.3205964585274919,0.44425237683664637,0.04665245068366577,0.03507399801121804,0.2692307692307692,0.32905944356825595,1
38,0.423728813559322,0.49070631970260226,0.579185520361991,0.5396825396825397,0.574091332712022,0.5851339671564391,0.12151406152588014,0.1579127531449586,0.4230769230769231,0.4981693401415269,0
39,0.576271186440678,0.49070631970260226,0.5248868778280543,0.5079365079365079,0.51444547996272,0.5713050993949867,0.07849831624705751,0.1227169842652914,0.34615384615384615,0.5455322328684231,0
40,0.4915254237288136,0.2379182156133829,0.40271493212669685,0.4126984126984127,0.33271202236719377,0.46413137424373374,0.03549234525507501,0.04437475660029721,0.2692307692307692,0.32295756597087716,0
41,0.4915254237288136,0.1821561338289963,0.4343891402714932,0.3492063492063492,0.38769804287045645,0.46413137424373374,0.044022455117475455,0.08072759968092498,0.3076923076923077,0.25472926232982845,0
42,0.3050847457627119,0.4795539033457249,0.5294117647058824,0.5396825396825397,0.46225535880708263,0.5401901469317201,0.1280234664715343,0.14117151634982394,0.46153846153846156,0.43011535857254973,0
43,0.3050847457627119,0.38661710037174724,0.4343891402714932,0.31746031746031744,0.4091332712022366,0.37770095073465854,0.1492307952037388,0.09263550666401008,0.4230769230769231,0.5750900889584566,0
44,0.4915254237288136,0.4795539033457249,0.6244343891402715,0.47619047619047616,0.6523765144454792,0.567847882454624,0.12864829688105225,0.20573740110409638,0.5769230769230769,0.5027849836636175,1
45,0.5932203389830508,0.38661710037174724,0.6515837104072398,0.5873015873015873,0.6029822926374647,0.6646499567847881,0.05821195392877602,0.21059565517122583,1.0,0.6077478986951048,1
46,0.5932203389830508,0.38661710037174724,0.6085972850678733,0.5396825396825397,0.5498602050326182,0.6387208297320666,0.04750030361649431,0.18693422624438177,0.5769230769230769,0.739340305711987,1
47,0.6610169491525424,0.38661710037174724,0.6515837104072398,0.5396825396825397,0.5554520037278654,0.6568712186689706,0.0391184531818383,0.14917616075744128,0.7307692307692307,0.5797359036489116,1
48,0.6779661016949152,0.38661710037174724,0.6334841628959276,0.5396825396825397,0.5591798695246964,0.657735522904062,0.04015476924308534,0.11922783860419688,0.5384615384615384,0.5719395964339071,1
49,0.5084745762711864,0.34572490706319703,0.47058823529411764,0.4444444444444444,0.406337371854613,0.5082108902333623,0.05306357072619064,0.0482243540615107,0.23076923076923078,0.45302803147836807,1
50,0.423728813559322,0.13382899628252787,0.416289592760181,0.4603174603174603,0.27772600186393376,0.48141745894554877,0.0174370377647502,0.028378975322181754,0.5,0.2890437177054481,1
51,0.3050847457627119,0.13382899628252787,0.416289592760181,0.49206349206349204,0.3131407269338302,0.4295592048401037,0.05635939691028709,0.05259827244598274,0.19230769230769232,0.4344847520104035,1
52,0.3728813559322034,0.5092936802973977,0.7239819004524887,0.7301587301587301,0.6672879776328047,0.4122731201382886,0.2957134773390997,0.18495698245207523,0.07692307692307693,0.291132382156402,0
53,0.7838983050847458,0.5650557620817844,0.8190045248868778,0.7301587301587301,0.7791239515377439,0.8271391529818496,0.05388566201947874,0.16316981033030828,0.6153846153846154,0.49866452131938854,0
54,0.8135593220338984,0.5650557620817844,0.7714932126696833,0.7142857142857143,0.7418452935694309,0.7925669835782195,0.058425290112424554,0.13637475731752471,0.3076923076923077,0.9564983888292156,0
55,0.711864406779661,0.40148698884758366,0.6923076923076923,0.7142857142857143,0.574091332712022,0.7165082108902342,0.021681598864765065,0.04004194177245248,0.5769230769230769,0.6904708215658945,0
56,0.711864406779661,0.35687732342007433,0.7058823529411765,0.7142857142857143,0.574091332712022,0.7337942955920482,0.016822247416486604,0.03378568271100361,0.38461538461538464,0.560477657054655,0
57,0.6949152542372882,0.37174721189591076,0.7239819004524887,0.6825396825396826,0.5973904939422175,0.7752808988764045,0.016664717426437853,0.061646877559646186,0.6923076923076923,0.7087526885251277,0
58,0.6271186440677966,0.6988847583643123,0.916289592760181,0.8888888888888888,0.8536812674743701,0.7960242005185824,0.1586821815486617,0.11947565950467824,0.23076923076923078,0.431235658795709,1
59,0.6101694915254238,0.4312267657992565,0.7239819004524887,0.7777777777777778,0.6672879776328047,0.6024200518582541,0.1073811136560206,0.07236680563501366,0.19230769230769232,0.5420723397967392,1
60,0.6271186440677966,0.6282527881040892,0.8438914027149321,0.8253968253968254,0.7977632805219005,0.8098530682800346,0.13088812636523456,0.17188118717103704,0.2692307692307692,0.7353856137873702,1
61,0.7627118644067796,0.758364312267658,0.9773755656108597,0.9682539682539683,0.9869524697110895,0.8599827139152972,0.17078471702905737,0.21615863433867466,0.2692307692307692,0.5173204780429898,0
62,0.8983050847457628,0.758364312267658,0.9615384615384616,0.8095238095238095,0.9878844361602981,0.9308556611927399,0.09337534090846224,0.22228604184007852,0.4230769230769231,0.6230851954619331,0
63,0.8983050847457628,0.8513011152416357,0.9773755656108597,0.9841269841269841,1.0,0.9515989628349177,0.1268454551699713,0.19304970098763027,0.5,0.7882878815242911,0
64,0.7669491525423728,0.8513011152416357,0.8506787330316742,0.6825396825396826,0.9114631873252564,0.8029386343993085,0.18783778032454304,0.14241143626728106,0.3076923076923077,0.7457022425416859,0
65,0.6779661016949152,0.4312267657992565,0.7171945701357466,0.6825396825396826,0.6300093196644916,0.7407087294727744,0.03890557955489141,0.09138635743200764,0.34615384615384615,0.761948544502273,0
66,0.6779661016949152,0.4312267657992565,0.6538461538461539,0.746031746031746,0.5927306616961785,0.6689714779602428,0.04377696956826113,0.08156393794153984,0.46153846153846156,0.5066749306319467,0
67,0.3898305084745763,0.4646840148698885,0.6334841628959276,0.7142857142857143,0.5368126747437089,0.4122731201382886,0.1753740181487061,0.10518300876850355,0.11538461538461539,0.5750077987751813,1
68,0.3559322033898305,0.4646840148698885,0.34841628959276016,0.2698412698412698,0.48182665424044613,0.3431287813310285,0.19313894304640827,0.11627158930066475,0.038461538461538464,0.524726318524192,1
69,0.3559322033898305,0.3420074349442379,0.4751131221719457,0.5555555555555556,0.3988816402609513,0.4122731201382886,0.10042127927318303,0.12318634745683225,0.5384615384615384,0.2030715997785285,1
70,0.6101694915254238,0.4200743494423792,0.6380090497737556,0.5555555555555556,0.574091332712022,0.6395851339671565,0.053564607742806324,0.19682598628507217,0.46153846153846156,0.5434078475733807,1
71,0.6101694915254238,0.44609665427509293,0.7058823529411765,0.6666666666666666,0.6533084808946873,0.693171996542783,0.06548346346327726,0.24549394996516843,0.8076923076923077,0.8468519304236914,1
72,0.5805084745762712,0.5204460966542751,0.7285067873303167,0.5555555555555556,0.7232059645852743,0.7061365600691443,0.11171501177333287,0.2283092828916004,0.5769230769230769,0.7418791988381683,1
73,0.5423728813559322,0.5204460966542751,0.7624434389140271,0.6984126984126984,0.6859273066169612,0.7000864304235082,0.09489878585186996,0.16817118168699585,0.5384615384615384,0.7765774048959889,1
74,0.6101694915254238,0.7137546468401487,0.7352941176470589,0.7301587301587301,0.6700838769804272,0.7234226447709593,0.09396201333600923,0.23232663765064826,0.8461538461538461,0.7229382501190341,1
75,0.423728813559322,0.758364312267658,0.8506787330316742,0.8095238095238095,0.9170549860205015,0.6724286949006052,0.34863477060688763,0.16563901581917798,0.15384615384615385,0.5839552104027447,0
76,0.6440677966101694,0.758364312267658,0.832579185520362,0.9523809523809523,0.816402609506057,0.7337942955920482,0.1967147303103383,0.12183076799231421,0.15384615384615385,0.8015617252532545,0
77,0.6610169491525424,0.46096654275092935,0.7963800904977375,0.8253968253968254,0.7232059645852743,0.7925669835782195,0.06168565852640143,0.07425681722063703,0.15384615384615385,0.48206741425451904,0
78,0.864406779661017,0.4349442379182156,0.7986425339366516,0.8253968253968254,0.6672879776328047,0.8444252376836646,0.005099738003271418,0.04509239111922252,0.8846153846153846,0.8782444849049408,0
79,0.8516949152542372,0.4200743494423792,0.7895927601809954,0.7619047619047619,0.6672879776328047,0.8444252376836646,0.008125364325357272,0.04137549791495521,0.9230769230769231,0.8413923557313001,0
80,0.8516949152542372,0.46096654275092935,0.7828054298642534,0.7619047619047619,0.6905871388630004,0.8444252376836646,0.016390168621048,0.05640341772529027,0.46153846153846156,0.8181891632886373,0
81,0.6440677966101694,0.6245353159851301,0.7058823529411765,0.7142857142857143,0.6160298229263741,0.6378565254969751,0.10010906179719885,0.13083947771959498,0.07692307692307693,0.709547172088423,0
82,0.6440677966101694,0.46096654275092935,0.579185520361991,0.5555555555555556,0.5368126747437089,0.6197061365600691,0.04443364344105748,0.08270210177742719,0.4230769230769231,0.6449841561725258,0
83,0.6271186440677966,0.27137546468401486,0.579185520361991,0.6507936507936508,0.46225535880708263,0.6197061365600691,0.017941902833427583,0.06897160334976456,0.6153846153846154,0.5165251941484554,0
84,0.6271186440677966,0.27137546468401486,0.579185520361991,0.6031746031746031,0.46225535880708263,0.6197061365600691,0.0135952907787256,0.06861330858369963,0.6538461538461539,0.5267703219662768,0
85,0.6440677966101694,0.31226765799256506,0.579185520361991,0.6031746031746031,0.4995340167753957,0.6369922212618842,0.016859186212358497,0.07485946054299986,0.6923076923076923,0.5504108463349285,0
86,0.559322033898305,0.37174721189591076,0.5972850678733032,0.5714285714285714,0.5442684063373705,0.6197061365600691,0.05523340855063186,0.09817427395612423,0.46153846153846156,0.5706429474444643,0
87,0.559322033898305,0.6988847583643123,0.7601809954751131,0.7777777777777778,0.7548928238583402,0.6715643906655142,0.19139651101176347,0.1927366283394969,0.3076923076923077,0.5970413909731224,0
88,0.6779661016949152,0.6988847583643123,0.8506787330316742,0.6825396825396826,0.8350419384902136,0.7925669835782195,0.13554775229843372,0.20261100910133212,0.4230769230769231,0.6023964404748218,0
89,0.2711864406779661,0.4200743494423792,0.6923076923076923,0.7142857142857143,0.611369990680335,0.40190146931719967,0.3059418022464637,0.0903601101628129,0.038461538461538464,0.31571964774764555,0
90,0.6949152542372882,0.7620817843866171,0.7420814479638009,0.7142857142857143,0.7418452935694309,0.7579948141745895,0.10887070196657729,0.15439783157501533,0.3076923076923077,0.7544527647964031,0
91,0.6949152542372882,0.7620817843866171,0.834841628959276,0.6507936507936508,0.7837837837837831,0.7407087294727744,0.12609050984373665,0.2716836364950534,0.46153846153846156,0.8450320721928943,0
92,0.7457627118644068,0.550185873605948,0.7873303167420814,0.7936507936507936,0.7092264678471569,0.7796024200518582,0.05122237972745405,0.07227917211136133,0.38461538461538464,0.9069072520399949,0
93,0.7457627118644068,0.49070631970260226,0.8009049773755657,0.8095238095238095,0.7278657968313135,0.8098530682800346,0.0438166089544321,0.09194860761971776,0.6538461538461539,0.8655054772893613,0
94,0.7457627118644068,0.49070631970260226,0.8144796380090498,0.7936507936507936,0.7791239515377439,0.8444252376836646,0.04703630921706985,0.09597195517500301,0.38461538461538464,0.921921082444071,0
95,0.4915254237288136,0.5539033457249071,0.7149321266968326,0.47619047619047616,0.7548928238583402,0.6024200518582541,0.1768356711008014,0.1552903276689675,0.15384615384615385,0.868783555256374,1
96,0.4915254237288136,0.5055762081784386,0.7058823529411765,0.47619047619047616,0.7418452935694309,0.6024200518582541,0.1684655748469193,0.1697219888640184,0.15384615384615385,0.6834678228043453,1
97,0.7966101694915254,0.6096654275092936,0.8506787330316742,0.7619047619047619,0.7977632805219005,0.8651685393258425,0.050626488892902145,0.16350583929120793,0.7307692307692307,0.6388178698671743,1
98,0.7457627118644068,0.6728624535315985,0.8506787330316742,0.6666666666666666,0.8201304753028882,0.8444252376836646,0.09427206108074036,0.17025526749824768,0.6538461538461539,0.5300146124419192,1
99,0.3728813559322034,0.5947955390334573,0.6515837104072398,0.6984126984126984,0.7120223671947805,0.6145203111495244,0.2220614821940151,0.1881040678978622,0.4230769230769231,0.6379483308542817,0
100,0.4406779661016949,0.7174721189591078,0.9230769230769231,1.0,0.9328984156570355,0.7891097666378567,0.2534197371836092,0.23320061332630584,0.3076923076923077,0.46362618418244106,0
101,0.847457627118644,0.7174721189591078,0.9411764705882353,0.873015873015873,0.9440820130475304,0.9230769230769232,0.10638774291021585,0.1889817478570693,0.3076923076923077,0.8621462184318286,0
102,0.9152542372881356,0.7472118959107806,0.9886877828054299,0.873015873015873,0.9282385834109963,0.982713915298185,0.0530544743765165,0.13914919972452552,0.2692307692307692,0.7364219219465739,0
103,1.0,0.7881040892193308,1.0,0.9047619047619048,0.9627213420316858,1.0,0.057750468332573184,0.17722463653596934,0.5,0.8752113878536127,0
104,0.8686440677966102,0.7881040892193308,0.995475113122172,0.9563492063492064,0.9254426840633738,0.972342264477096,0.05541390416864648,0.16017091892187518,0.6538461538461539,0.684555962368857,0
105,0.2033898305084746,0.19330855018587362,0.14479638009049775,0.19047619047619047,0.20130475302889095,0.1875540190146931,0.10597862163293961,0.11659919003243167,0.11538461538461539,0.33068214068755797,0
106,0.2033898305084746,0.14869888475836432,0.2171945701357466,0.14285714285714285,0.19291705498602071,0.1875540190146931,0.10098974522644515,0.08785336655776682,0.23076923076923078,0.19884948926554658,0
107,0.3601694915254237,0.31226765799256506,0.36199095022624433,0.38095238095238093,0.2767940354147252,0.37770095073465854,0.062070550243962616,0.13274769186064841,0.5,0.14193519724864986,0
108,0.3898305084745763,0.5353159851301115,0.4253393665158371,0.38095238095238093,0.574091332712022,0.4157303370786514,0.21448007334664002,0.31123106681238294,0.3076923076923077,0.3443935115792283,0
109,0.3898305084745763,0.5353159851301115,0.5067873303167421,0.4444444444444444,0.578751164958061,0.4987035436473638,0.17215646574153826,0.2246743831136521,0.34615384615384615,0.287717339550462,0
110,0.576271186440678,0.4200743494423792,0.5429864253393665,0.4444444444444444,0.4808946877912392,0.5203111495246326,0.0660341067719001,0.13054874408863512,0.4230769230769231,0.4042396604659562,0
111,0.5635593220338984,0.4200743494423792,0.5429864253393665,0.5714285714285714,0.4995340167753957,0.567847882454624,0.05490339993956193,0.1419556170015993,0.46153846153846156,0.6074507035316129,0
112,0.3728813559322034,0.4163568773234201,0.5248868778280543,0.5714285714285714,0.4436160298229261,0.4736387208297322,0.09803592327221455,0.18430147964821453,0.46153846153846156,0.46302628874636226,0
113,0.45,0.4880952380952381,0.5423728813559322,0.612987012987013,0.5108191653786708,0.4625,0.2292297834401984,0.37948904349314266,0.4666666666666667,0.36523614495649964,1
114,0.4625,0.5674603174603174,0.5847457627118644,0.6857142857142857,0.6615146831530139,0.5075,0.2647616242938477,0.39542982750625144,0.5,0.5688278063441266,1
115,0.4125,0.5674603174603174,0.5033898305084745,0.45714285714285713,0.5533230293663061,0.3875,0.40111068290064134,0.4201808829113606,0.4666666666666667,0.5376930198677868,1
116,0.4125,0.503968253968254,0.36610169491525424,0.45714285714285713,0.3871715610510047,0.35,0.202846361892574,0.3303386738503852,0.4666666666666667,0.620850385552742,1
117,0.45,0.34523809523809523,0.4067796610169492,0.4051948051948052,0.40262751159196297,0.4125,0.13904026711024775,0.22099773416246052,0.36666666666666664,0.453901134224235,1
118,0.225,0.34523809523809523,0.3559322033898305,0.33246753246753247,0.3523956723338486,0.325,0.2072616806716059,0.24343150737431093,0.5666666666666667,0.6493838691021407,1
119,0.2125,0.26587301587301587,0.2440677966101695,0.38441558441558443,0.25425038639876285,0.15,0.2910997904276116,0.22870516325850415,0.3,0.33735795925434414,1
120,0.2125,0.31746031746031744,0.4745762711864407,0.561038961038961,0.4296754250386399,0.175,0.51157215515051,0.09527440194382181,0.06666666666666667,0.15065347067831372,1
121,0.5125,0.47619047619047616,0.6101694915254238,0.6441558441558441,0.5726429675425039,0.6125,0.08418619717282898,0.19762664702455962,0.4,0.575374717455942,1
122,0.4,0.47619047619047616,0.6101694915254238,0.45714285714285713,0.6105100463678514,0.54375,0.22655079560147864,0.32897183503479605,0.5666666666666667,0.4687754120207872,1
123,0.025,0.07539682539682539,0.04067796610169491,0.0,0.012364760432766788,0.0,0.2775040326299442,0.16611476223698277,0.4,0.1532333869934855,1
124,0.1375,0.26587301587301587,0.09491525423728814,0.09350649350649351,0.11746522411128317,0.08812500000000015,0.2999226380761881,0.20107367000764145,0.3333333333333333,0.1694382598229447,1
125,0.234375,0.26587301587301587,0.29152542372881357,0.4883116883116883,0.2882534775888717,0.2,0.30693192653918155,0.26395098370805065,0.36666666666666664,0.21858794594737327,1
126,0.175,0.2222222222222222,0.2576271186440678,0.2805194805194805,0.25656877897990665,0.18999999999999986,0.31761302186630674,0.2528412877145939,0.36666666666666664,0.18353114812648605,1
127,0.175,0.2222222222222222,0.2033898305084746,0.21818181818181817,0.16692426584234943,0.1875,0.22519906699626274,0.23021841564730397,0.3333333333333333,0.2256036228511837,1
128,0.225,0.15873015873015872,0.22033898305084745,0.21818181818181817,0.2156105100463672,0.1875,0.243955366729603,0.20944500993563536,0.36666666666666664,0.07374744319321168,1
129,0.25,0.376984126984127,0.34576271186440677,0.36623376623376624,0.3523956723338486,0.23499999999999943,0.35342360834632663,0.2599117260721443,0.23333333333333334,0.23104670879363243,1
130,0.2375,0.47619047619047616,0.42033898305084744,0.24935064935064935,0.39258114374034003,0.2925000000000001,0.3823024278491478,0.32038636292047357,0.2,0.293707441543235,1
131,0.2375,0.47619047619047616,0.3152542372881356,0.24935064935064935,0.37094281298299925,0.275,0.3276408073706726,0.31800709004297695,0.4666666666666667,0.33462626072284635,1
132,0.2625,0.25396825396825395,0.288135593220339,0.24935064935064935,0.29057187017001557,0.2724999999999994,0.21047581709593174,0.3600247775634175,0.6333333333333333,0.24715470296478154,1
133,0.2375,0.3333333333333333,0.1847457627118644,0.3116883116883117,0.2163833075734157,0.15249999999999986,0.29318493372655813,0.29427772173424693,0.4,0.08803159544200086,1
134,0.2,0.8373015873015873,0.17627118644067796,0.41818181818181815,0.19551777434312215,0.11062499999999993,0.3985735471141822,0.27854298864321797,0.3333333333333333,0.1907949450786233,1
135,0.1625,0.3333333333333333,0.1576271186440678,0.1038961038961039,0.23724884080370973,0.0875,0.4186893158218458,0.24840120750030076,0.26666666666666666,0.23297907805775384,1
136,0.1375,0.3333333333333333,0.21694915254237288,0.06233766233766234,0.2859350850077288,0.0875,0.46356037103062536,0.2980051534934087,0.16666666666666666,0.11465189549066197,1
137,0.15,0.47619047619047616,0.288135593220339,0.36363636363636365,0.3848531684698618,0.16437499999999935,0.5382951942881691,0.3037384832412587,0.16666666666666666,0.24660966616103455,1
138,0.325,0.5714285714285714,0.43389830508474575,0.2805194805194805,0.5571870170015456,0.3,0.49429857687142265,0.4661700463562576,0.36666666666666664,0.6563923160113505,1
139,0.325,0.5714285714285714,0.4135593220338983,0.4051948051948052,0.5417310664605873,0.315625,0.4375557604396873,0.3999107339745483,0.3,0.6942167557654655,1
140,0.275,0.38095238095238093,0.3525423728813559,0.4051948051948052,0.40262751159196297,0.25187500000000007,0.35680282554120296,0.3426789061890435,0.3333333333333333,0.6274296257282183,1
141,0.275,0.2698412698412698,0.2711864406779661,0.12467532467532468,0.30602782071097384,0.22749999999999987,0.3201011815063812,0.35835560088699525,0.43333333333333335,0.43557743590769166,1
142,0.275,0.26587301587301587,0.23898305084745763,0.509090909090909,0.259659969088099,0.21312500000000015,0.27178917189218144,0.38266845396668503,0.4666666666666667,0.2829594798771058,1
143,0.325,0.39285714285714285,0.30677966101694915,0.21818181818181817,0.40803709428129914,0.2625,0.37407315215525194,0.15434537636362577,0.13333333333333333,0.62730495396348,0
144,0.2,0.05952380952380952,0.14915254237288136,0.21818181818181817,0.11128284389489977,0.16062500000000063,0.14163530939556643,0.06024507930902574,0.36666666666666664,0.17096972148336345,0
145,0.2,0.027777777777777776,0.12372881355932204,0.2909090909090909,0.10510046367851637,0.1625,0.13399556575861213,0.0288379401501432,0.3,0.1622707605145812,0
146,0.303125,0.0,0.10847457627118644,0.2597402597402597,0.012364760432766788,0.1875,0.046466015456114666,0.06641106301761404,0.5333333333333333,0.27782184571369967,0
147,0.303125,0.10714285714285714,0.17627118644067796,0.2597402597402597,0.10510046367851637,0.21062499999999992,0.0887605013794958,0.0979862520283727,0.5,0.08554633158025658,0
148,0.328125,0.3333333333333333,0.2847457627118644,0.4155844155844156,0.2287480680061825,0.275,0.1719761926113289,0.26011178604576324,0.6666666666666666,0.21280857389282273,0
149,0.35,0.49206349206349204,0.2305084745762712,0.2701298701298701,0.2751159196290573,0.25,0.27778497587798295,0.2986818735936204,0.5,0.336410276554631,0
150,0.35,0.49206349206349204,0.288135593220339,0.18701298701298702,0.4343122102009276,0.2699999999999999,0.39800925261504766,0.3057197285298332,0.3,0.28801677873341397,0
151,0.45,0.873015873015873,0.8135593220338984,0.9272727272727272,0.8431221020092735,0.6762500000000007,0.4644610041030097,0.327526851027174,0.23333333333333334,0.9024621626673036,0
152,0.615625,0.9365079365079365,0.8220338983050848,0.7480519480519481,0.9744976816074188,0.725,0.4184392334695481,0.2850720454851266,0.23333333333333334,0.9844709140144535,0
